38,55,1.447368421,0.254385965,0.745614035,0.464912281,0.50877193,21.46638266,0.043859649,0.219298246,0.01754386,0.061403509,0.271929825,0.280701754,0.01754386,0.078947368
41,55,1.341463415,0.173913043,0.826086957,0.384057971,0.615942029,20.99923125,0.02173913,0.173913043,0.101449275,0.297101449,0.086956522,0.152173913,0.072463768,0.086956522
30,39,1.3,0.311926606,0.688073394,0.422018349,0.550458716,15.80857216,0.055045872,0.183486239,0.009174312,0.183486239,0.119266055,0.339449541,0.027522936,0.073394495
44,40,0.909090909,0.184615385,0.807692308,0.492307692,0.484615385,16.79819548,0.053846154,0.223076923,0.007692308,0.092307692,0.238461538,0.3,0.023076923,0.046153846
34,63,1.852941176,0.372093023,0.627906977,0.449612403,0.527131783,20.18231934,0.310077519,0.186046512,0.015503876,0.07751938,0.124031008,0.069767442,0.062015504,0.147286822
34,70,2.058823529,0.309278351,0.690721649,0.175257732,0.81443299,26.31247529,0.072164948,0.092783505,0,0.216494845,0.226804124,0.257731959,0.020618557,0.092783505
26,44,1.692307692,0.266055046,0.724770642,0.47706422,0.495412844,15.65133017,0.009174312,0.146788991,0.082568807,0.23853211,0.100917431,0.23853211,0.018348624,0.146788991
25,47,1.88,0.430656934,0.569343066,0.445255474,0.554744526,16.45645639,0.01459854,0.087591241,0.04379562,0.277372263,0.051094891,0.211678832,0.058394161,0.233576642
