16,60,3.75,0.557377049,0.442622951,0.672131148,0.147540984,18.79518967,0.245901639,0.016393443,0,0.508196721,0.131147541,0,0,0.06557377
10,59,5.9,0.403508772,0.596491228,0.824561404,0.157894737,15.86732882,0,0,0,0.807017544,0.105263158,0.070175439,0,0
4,56,14,0.462962963,0.518518519,0.222222222,0.759259259,14.49234855,0.074074074,0,0,0,0,0,0,0.907407407
14,57,4.071428571,0.6375,0.3625,0.85,0.125,16.53810995,0,0,0,0.1,0.1625,0.0125,0,0.7125
10,79,7.9,0.648148148,0.351851852,0.185185185,0.796296296,22.91769479,0,0,0.185185185,0.796296296,0,0,0,0
5,75,15,0.6,0.4,0.422222222,0.577777778,21.10789517,0,0.011111111,0.044444444,0.766666667,0,0,0,0.166666667
18,76,4.222222222,0.657142857,0.328571429,0.528571429,0.371428571,22.45799476,0.257142857,0,0,0.442857143,0.214285714,0,0,0.071428571
16,74,4.625,0.4,0.577777778,0.511111111,0.466666667,24.34795799,0,0,0,0.622222222,0.311111111,0.044444444,0,0
